PC1,PC2,Cluster
-1575.412,-620.55115,0
-2185.164,-345.63345,0
-1864.3422,-288.3783,0
-952.687,-642.98254,7
1162.1736,1327.4216,3
-2782.9937,-626.2332,0
-1617.8513,-104.73883,0
1072.5149,1811.9695,3
-48.174316,315.1347,7
-1777.4106,-272.34003,0
1614.0413,2613.2317,3
-2243.9363,-454.11325,0
-2299.0352,-775.56433,0
-2787.4377,-668.20966,0
-2376.8027,-419.99692,0
153.70142,553.72614,7
1578.8445,863.2419,3
1552.5891,678.7253,3
-520.64307,-319.51422,7
-2708.7764,-597.4502,0
4805.677,1160.8098,3
-2823.2546,-643.60144,0
1560.6252,-100.47693,3
-2809.503,-636.18164,0
-1010.8262,-399.53806,7
-2226.2688,-447.52246,0
3661.8108,1256.3782,3
-517.4436,-96.6911,7
1384.6829,1835.3076,3
-2497.4307,-491.37823,0
636.448,882.17584,7
-936.8242,62.984314,7
2315.2034,780.9328,3
17182.201,1606.761,1
-2580.6697,-519.37317,0
-1075.7671,-33.25708,7
5289.3135,1492.0823,5
-540.79785,83.58447,7
9624.927,1250.1089,5
1091.6536,1664.2109,3
-665.6692,232.4018,7
697.38477,964.7387,7
-2783.7625,-619.9818,0
-2592.814,-513.85986,0
1163.367,1791.5117,3
-1281.1292,-487.48294,0
547.60815,852.3245,7
1749.5706,769.341,3
721.9763,658.71185,7
2350.6702,834.96844,3
-1642.1395,-93.70642,0
-2703.558,-622.00134,0
-1677.4294,-639.6322,0
-327.3413,435.107,7
3302.9192,1127.2515,3
-2180.291,-743.59076,0
-2210.3557,-374.2081,0
1528.0559,2467.4773,3
-2625.9043,-561.2142,0
-2698.106,-700.64026,0
-2832.5654,-674.36664,0
-2862.7302,-662.11316,0
315.75415,567.7812,7
-1421.7533,-108.91553,0
-1400.4685,-74.46344,0
-1621.4105,-599.95764,0
-1825.4784,-212.60449,0
-2154.1775,-409.10553,0
-1688.8376,-554.64185,0
-456.30664,328.7331,7
22089.86,-1882.1448,1
-773.80273,142.1529,7
-2141.3882,-753.55286,0
-2250.0793,-409.01743,0
1608.7551,704.0505,3
-192.6648,77.121155,7
-1061.6663,26.099915,7
7174.4844,1584.7146,5
1529.8977,697.6269,3
-2785.7395,-624.69446,0
-994.5625,165.54681,7
-1272.2712,-394.35248,0
-1983.9545,-540.6327,0
628.5967,975.6363,7
-2266.9983,-779.0295,0
-2900.4294,-676.90405,0
-2168.3855,-373.55658,0
-543.9116,-167.82776,7
-1924.3365,-217.02405,0
-2895.943,-684.95844,0
-2542.0713,-530.306,0
-2075.4985,-398.52463,0
-1725.5442,-614.5301,0
-1336.3387,-75.23108,0
-1959.5997,-671.06555,0
-1676.0607,-155.21112,0
1197.0808,500.9483,3
-2685.782,-710.30505,0
-2337.6887,-768.7566,0
2300.0627,-77.17493,3
-1970.1792,-721.9968,0
14693.143,2017.4646,1
-1738.1343,-189.51324,0
-2730.814,-620.5461,0
-725.90845,91.59418,7
-1857.0057,-262.30804,0
19362.889,-834.26013,1
-1191.7914,-461.75345,7
-2313.6572,-485.8931,0
-2687.9849,-595.57263,0
-2785.186,-637.0338,0
-2497.4653,-501.60583,0
-2807.0088,-654.0477,0
1418.0647,1757.0813,3
10290.608,1789.3677,5
-1328.9119,-517.5725,0
-41.804443,292.40546,7
-1961.7297,-260.44598,0
38122.824,-3177.942,6
-2849.5015,-697.4573,0
-1345.564,-546.84937,0
-1361.0084,-61.05072,0
-2403.9863,-588.9706,0
1710.1272,2841.6504,3
-967.5554,-399.14767,7
9215.043,1703.8054,5
138.24268,339.498,7
15869.279,-506.15466,1
-2121.25,-739.21545,0
-1552.0155,-187.54456,0
-1169.4818,-283.59308,7
-2585.1436,-571.5386,0
1970.8811,3072.3508,3
-2790.064,-630.8861,0
7059.4844,1174.3206,5
2985.658,886.59283,3
-2652.8406,-583.3058,0
-2777.3162,-628.4343,0
-2641.205,-561.1975,0
-277.7002,183.17596,7
-174.59644,293.914,7
-1743.8553,-202.58832,0
-2550.3662,-551.03076,0
424.72485,486.40167,7
-1764.6433,-199.46161,0
-2532.104,-541.52075,0
-2767.0874,-618.2672,0
-427.97876,166.75928,7
3872.887,1145.1233,3
-1096.5156,45.433777,7
655.532,607.89886,7
-2888.701,-689.494,0
-1965.1967,-563.8253,0
-2715.896,-617.4237,0
-2781.8657,-640.78784,0
-2512.8555,-532.1594,0
-2220.525,-429.28912,0
-1386.8347,-494.58698,0
-2045.5674,-487.27783,0
2872.5813,912.6618,3
-2738.222,-606.7717,0
-1733.0092,-244.66418,0
-2893.7659,-679.2569,0
-1422.3871,-559.7996,0
-2316.596,-419.9919,0
1253.2971,737.497,3
-2440.9211,-610.04834,0
1792.8289,2805.4617,3
-1424.0513,-155.38824,0
-2051.6963,-567.68506,0
-2699.893,-578.8311,0
1290.9329,1930.8691,3
-196.76807,420.85065,7
-1930.9684,-335.06042,0
-2597.79,-538.3507,0
-1916.2051,-317.63586,0
-2475.1287,-637.7876,0
-652.3811,-156.02087,7
-1053.2048,32.61432,7
-1833.5457,-156.87396,0
-2840.4363,-682.972,0
-1713.6547,-264.9198,0
-2211.7205,-370.88477,0
-2857.26,-670.33704,0
-2232.073,-551.43506,0
1462.8049,819.446,3
1120.323,735.9205,3
927.89087,1610.7341,3
-1156.6699,-461.75146,7
-2900.859,-689.06494,0
-2447.5623,-471.94992,0
-1903.8328,-700.7684,0
-2304.9856,-408.0372,0
-2249.3613,-776.51715,0
568.1577,765.4648,7
-1972.6279,-653.1216,0
-2252.8855,-758.4357,0
-31.888184,338.36615,7
503.48535,201.01544,7
1842.7727,786.0887,3
-1924.6752,-329.19888,0
985.9241,1674.4651,3
-901.9241,-353.2474,7
-1455.9731,-207.02515,0
-1829.0145,-280.23346,0
32141.908,-3284.405,6
-131.63452,364.7337,7
-1278.1035,-494.19284,0
-1829.2738,-366.8926,0
1363.1003,2171.3208,3
581.91846,260.60883,7
-1642.4825,-205.91388,0
-2084.6724,-318.11566,0
-1622.1447,-161.0498,0
-2674.434,-654.4429,0
-2231.04,-340.39853,0
-423.72144,-20.809937,7
-1903.4977,-395.72888,0
-2744.9902,-640.08826,0
-2131.208,-336.22253,0
-2167.8203,-380.82343,0
46.48413,508.16217,7
-2187.727,-413.5147,0
-2363.0066,-462.59015,0
-2547.9678,-534.21936,0
-2884.7344,-674.9903,0
-1188.743,-102.14447,7
-2116.3691,-358.60992,0
1973.6506,2837.1052,3
-2140.5957,-392.4797,0
-2276.5051,-785.25555,0
3252.0613,912.0605,3
-277.8042,147.534,7
-807.1553,73.4079,7
-2832.4727,-643.76965,0
-1994.3607,-285.45013,0
-2429.9236,-475.54233,0
-2458.8933,-457.406,0
1437.8489,-167.38232,3
-1532.9052,-93.47815,0
1071.3513,494.85992,7
9963.578,1560.9009,5
-1973.9633,-220.20496,0
-1878.944,-683.37506,0
144.92554,179.02686,7
-2677.1848,-592.62506,0
-2495.33,-511.1687,0
-708.1931,-222.2351,7
185.82886,329.82794,7
-2221.2744,-352.614,0
-1520.2433,-186.86517,0
25927.871,770.9465,6
4779.956,1410.9216,3
-2814.6958,-666.7721,0
-2058.4736,-475.45697,0
-2868.2432,-669.15967,0
16345.4375,-703.938,1
-1706.4215,-726.59534,0
-2052.5864,-739.95355,0
-687.1704,-257.12457,7
3525.6199,967.7408,3
-2082.5493,-523.65857,0
853.22217,1296.315,3
-1476.7861,-148.7539,0
-3.206543,419.27557,7
-1596.2004,-143.8316,0
-1480.258,-195.966,0
3962.2356,-178.1532,3
-2746.969,-644.81573,0
-1291.8575,-505.712,0
-466.02026,295.97247,7
206.0625,530.8316,7
2116.828,4018.2874,3
-1049.1409,17.432922,7
-2758.9988,-603.5562,0
-2708.4688,-560.7713,0
-1656.7223,-180.5716,0
3727.259,1302.2883,3
-2735.054,-596.2058,0
6088.62,1016.4339,5
362.88403,528.59344,7
-2648.6467,-557.6449,0
-1211.483,-33.26239,7
691.45435,1217.9578,7
-2282.4187,-402.4477,0
740.1494,507.06744,7
2256.3909,853.0855,3
-2053.4111,-735.70123,0
532.89136,893.0213,7
-697.6113,-245.80145,7
-1668.3545,-202.6532,0
-1431.4114,-61.01013,0
2089.5793,815.55853,3
3255.8333,795.0263,3
-1067.3904,13.00116,7
-2675.628,-595.02167,0
-2716.2185,-593.9005,0
-2688.9292,-585.1371,0
-2878.8235,-665.9868,0
-2898.8804,-684.34045,0
-2004.054,-313.0733,0
-1459.3635,-574.7525,0
-2444.545,-447.05225,0
-1883.7992,-707.92065,0
20125.342,1612.906,1
-1844.1915,-304.71698,0
-284.95728,247.93475,7
463.34692,746.9969,7
-1215.5616,-23.171143,7
-1575.8716,-164.33063,0
-2568.9329,-657.5107,0
-1855.8119,-256.43402,0
2962.137,956.6569,3
-2332.4634,-673.90076,0
8.985352,429.06818,7
-2687.195,-596.68066,0
-2170.1445,-372.1636,0
1464.3181,736.481,3
-825.5757,143.4715,7
-1252.9336,-56.471863,7
99.145996,330.09308,7
-1860.8954,-251.31964,0
-2873.1243,-663.0386,0
-1424.3339,-521.64844,0
3004.4548,486.8709,3
-2697.402,-596.7208,0
-530.5027,244.77325,7
-2790.4998,-643.09735,0
-2371.8723,-476.09247,0
6552.2354,1208.9902,5
-2348.6812,-757.33954,0
-1850.1802,-273.9262,0
-2461.8457,-461.88406,0
-993.9617,-373.36868,7
-2782.264,-642.7478,0
-2883.5386,-669.10156,0
-2758.6194,-606.7219,0
-1241.7092,-496.5115,0
-1095.4988,-9.818115,7
-135.95508,298.25446,7
-2600.2598,-575.635,0
-2433.7168,-433.93033,0
-2471.1265,-482.4571,0
2322.2625,4627.529,3
-1662.4429,-580.43677,0
-1824.8573,-525.99835,0
179.18237,548.5617,7
-2463.9614,-512.4877,0
3649.093,33.46228,3
-2893.019,-690.65765,0
-1227.8064,-48.313965,7
-1687.3,-240.66925,0
38977.33,-1096.3635,6
-2171.6772,-359.62228,0
-577.2383,-189.65979,7
-1286.6193,-504.7353,0
-2356.2302,-792.55676,0
-1783.0637,-259.9912,0
-2203.7888,-407.18442,0
9693.353,1828.0393,5
-2810.0693,-628.9236,0
-2824.9834,-632.01636,0
2753.1921,-237.62341,3
-2883.3704,-678.3196,0
-203.58325,306.9394,7
-2183.133,-385.87915,0
-117.698,143.58038,7
-2436.3826,-472.16803,0
-491.21606,-88.69299,7
-2638.2188,-546.4978,0
-2539.943,-539.9221,0
-2480.01,-501.0762,0
-2671.9668,-551.88403,0
-718.7759,116.648865,7
-1022.24854,-430.8947,7
-736.1345,81.450745,7
-2874.7046,-665.80316,0
-1300.452,-494.7306,0
-910.8723,-45.350647,7
4114.6904,1074.6392,3
-2883.0046,-686.56946,0
-1776.4006,-197.05188,0
-331.44727,114.52588,7
13351.855,1744.0186,1
-2301.3872,-450.59955,0
-2027.5522,-303.149,0
-2852.3625,-671.35016,0
-2816.7625,-636.7599,0
-1208.574,-44.057617,7
-2299.6143,-446.90533,0
-2705.6655,-607.2447,0
-1719.2205,-96.406006,0
-2106.9658,-362.54886,0
2252.5007,3895.7654,3
-2358.0903,-458.4806,0
106.30347,315.38287,7
3684.1365,919.24493,3
-2591.9128,-539.5658,0
-1731.8295,-648.9773,0
18476.238,1562.2344,1
-1243.5411,-515.4728,0
638.69775,-223.40692,7
-418.75977,-54.49884,7
-2886.7202,-684.7517,0
-2296.797,-422.99356,0
-1191.897,-107.62329,7
-496.88696,-141.69635,7
-2779.23,-612.7392,0
-2470.9763,-496.7949,0
-1058.0842,-21.567322,7
-1663.4966,-540.4109,0
-2215.4119,-424.2174,0
8940.731,1463.6055,5
-1547.9822,-602.6081,0
-1370.1627,-40.808167,0
15837.285,1626.8679,1
-2780.4873,-639.024,0
17887.11,-704.8799,1
3426.0417,1115.4805,3
-1692.6045,-437.56937,0
2103.3035,3332.2034,3
3954.3196,1224.5005,3
1927.6873,3055.615,3
-1828.558,-257.90424,0
-2166.8943,-466.65436,0
-2470.8547,-521.3128,0
-1447.9508,-147.4505,0
305.38306,516.7807,7
-2212.3083,-629.9566,0
-2276.7258,-595.43524,0
-2832.304,-652.9847,0
5506.997,1036.6201,5
-1708.8262,-160.77563,0
-1011.1904,113.84302,7
-1234.7892,-218.29956,7
1386.0339,597.2375,3
-2158.8604,-402.0105,0
-2615.9705,-582.6477,0
-1091.2554,-34.128662,7
1692.8948,575.7375,3
519.1067,900.95404,7
-1296.2369,-43.59613,7
-1096.9866,83.306335,7
-2838.3796,-652.7435,0
-1850.9764,-277.84613,0
-271.97144,5.4727783,7
-367.11987,380.95428,7
-1170.1982,-0.814209,7
-2625.8772,-551.04584,0
-2567.5825,-535.33374,0
974.095,1229.9131,3
-1895.7473,-232.00653,0
-1927.3568,-663.3297,0
-1105.0886,63.51129,7
2978.1892,879.9771,3
-618.85596,-175.00977,7
-2865.9004,-672.69684,0
-2425.9878,-471.23666,0
-2196.389,-425.99857,0
6213.5654,1541.0662,5
-2787.086,-616.25146,0
759.0137,1156.3127,7
-776.13257,-562.5027,7
607.40405,647.24994,7
-1648.8528,-641.3618,0
-1781.1503,-210.39417,0
-723.1526,-487.5709,7
1156.1267,1894.9946,3
-2580.914,-535.64124,0
-2171.3882,-393.36414,0
-1939.9818,-334.20422,0
-54.824707,-241.68372,7
-1287.3558,-445.37363,0
325.21216,458.6789,7
-1468.2073,-101.492004,0
1366.8069,2165.5356,3
-837.2705,-309.28644,7
2589.966,3.6811523,3
-2294.223,-415.3409,0
-2549.8208,-563.43225,0
-1556.6249,-573.3555,0
-2049.8706,-418.05032,0
-1085.2043,-424.22177,7
1688.8386,465.3714,3
506.45728,598.3714,7
-1808.2424,-479.37274,0
-2912.9956,-683.49255,0
564.4192,789.6608,7
14572.02,1717.6003,1
262.52808,481.64764,7
-2880.2134,-672.8171,0
-1370.5181,-92.79291,0
7083.5615,1418.4099,5
-795.15063,-298.42157,7
2214.5369,3938.178,3
-2640.8325,-569.3941,0
-2434.0557,-480.80722,0
-2478.2937,-517.7395,0
233.2334,513.1276,7
-2778.7114,-635.3061,0
856.396,1406.9478,3
-2427.2695,-442.374,0
-2515.2566,-483.69635,0
-1775.085,-215.69293,0
14.570801,384.06427,7
-2239.5945,-638.69336,0
-2212.5608,-774.7941,0
1453.1492,676.46454,3
-2791.8022,-619.37506,0
138.85474,455.76276,7
-1581.4338,-614.24084,0
-2865.0886,-663.6779,0
-1862.3558,-474.4992,0
771.1865,393.63007,7
245.31201,552.487,7
-708.3196,-192.61707,7
929.3303,2004.3281,3
2159.2112,3509.615,3
-2136.6006,-563.6812,0
-2096.0735,-743.3491,0
-2470.7798,-626.4259,0
-2041.5538,-326.88116,0
-2353.5247,-441.02225,0
514.3972,566.1579,7
366.52026,370.6728,7
-2513.1157,-553.52954,0
-2882.728,-660.0915,0
-218.88184,176.38385,7
-1167.9967,-475.77118,7
-2293.9038,-569.48096,0
-2660.6982,-586.8299,0
-1645.6855,-357.3004,0
-956.6218,0.6968384,7
-2509.4116,-560.4166,0
-2740.6294,-623.65424,0
4232.9727,1214.832,3
-1268.8514,61.085754,7
-2365.6548,-495.71402,0
-2353.591,-461.45377,0
1642.8264,816.51227,3
-2877.2617,-668.345,0
1057.0642,1285.508,3
543.94434,415.2398,7
2820.155,955.97797,3
-2746.8286,-598.91284,0
-418.37354,229.11896,7
-1257.1047,-498.48605,0
-2201.985,-765.73303,0
-1547.4058,-89.51196,0
-1169.8026,-64.16986,7
456.85034,343.16583,7
1399.176,531.34686,3
-1564.6005,-133.96362,0
6965.8213,1587.2986,5
-1418.5587,-93.161804,0
1467.6394,1921.5452,3
1279.0002,-165.716,7
-2319.5527,-555.0957,0
-1082.6299,-31.887207,7
-2871.227,-683.8417,0
-2883.9382,-671.07336,0
-846.4204,60.94574,7
-2091.954,-744.1981,0
-2383.4165,-467.61557,0
-910.75684,55.693604,7
-853.60815,-331.4781,7
505.19165,440.47504,7
1909.6741,859.23663,3
-2348.5166,-406.32175,0
-1316.1411,-526.2894,0
2016.3616,3246.8481,3
-2843.0842,-650.7977,0
-849.8804,84.0979,7
11655.503,-247.11682,5
2533.8206,892.65485,3
-2029.808,-334.35727,0
-2811.6943,-646.9733,0
5644.581,1201.53,5
-2140.855,-348.5487,0
-2880.0647,-687.16675,0
-2283.7654,-394.00467,0
-2191.4338,-471.94635,0
832.9038,1194.3428,3
-1877.3427,-241.8711,0
-2622.9644,-561.8114,0
-1364.5183,-535.85583,0
5916.343,1569.8379,5
-1788.0935,-174.22559,0
1669.1184,689.762,3
-1580.7632,-163.27014,0
2381.508,785.846,3
-2829.5298,-644.3432,0
-1496.7311,-131.3819,0
2531.0955,768.7381,3
-590.02026,147.70605,7
9433.306,-180.38336,5
-1786.8922,-293.9048,0
-1059.2771,37.85968,7
-1759.1079,-508.75763,0
-547.094,-131.4574,7
1905.1174,841.8493,3
-2775.1262,-617.65454,0
4048.5984,623.69977,3
-2856.4834,-671.54865,0
2604.1355,862.0501,3
-2346.4707,-441.47437,0
-831.2302,25.215393,7
-317.0161,-301.66882,7
-1923.837,-505.90286,0
5157.791,1256.552,3
-1063.4231,27.50763,7
-2463.7642,-511.5225,0
-982.5315,59.00415,7
-2240.2478,-531.39453,0
-2136.7966,-434.0472,0
1066.116,514.2972,7
-2049.491,-551.8063,0
-2875.7158,-675.80505,0
-36.364014,286.1861,7
593.9519,606.1713,7
364.07837,17.087769,7
-2205.8665,-382.2388,0
-2256.1436,-469.00494,0
-2297.4995,-461.6057,0
627.8862,724.7259,7
-2365.0757,-497.89383,0
-2080.3535,-382.2411,0
-1018.52246,-298.9873,7
-2657.515,-701.7584,0
-2870.0195,-672.8805,0
-1240.7452,-46.70587,7
-1426.2067,-90.64545,0
-2025.9877,-240.18835,0
-2528.6692,-509.53146,0
-2716.5269,-630.5824,0
594.8015,369.23907,7
-2813.4229,-635.3854,0
346.40894,597.26556,7
-2436.69,-443.54886,0
1230.761,2057.3865,3
-1082.0703,-418.70868,7
1023.43823,409.70013,7
81.76074,370.3874,7
-1528.3005,-387.25745,0
-1468.6711,-600.35547,0
4023.446,1253.3611,3
-59.054688,438.79034,7
-2071.2441,-352.47665,0
-2253.81,-778.64734,0
-2776.3198,-623.5255,0
2203.094,1062.9045,3
-1342.184,1.486206,7
11247.858,1855.1116,5
-2144.5186,-522.2973,0
-573.1924,200.40143,7
-346.8999,128.86542,7
3640.4417,935.19745,3
-380.7444,38.815735,7
4949.5684,1271.3679,3
-2181.5552,-383.13232,0
3520.926,1165.6575,3
-2221.5361,-439.29105,0
7322.705,-46.529602,5
1753.8142,2830.7346,3
-1739.7152,-192.28363,0
925.23413,619.48846,7
-1909.7806,-715.90814,0
-2410.3513,-489.6953,0
2925.009,934.6435,3
-2795.6558,-663.4424,0
-1663.688,-149.55829,0
-2806.2087,-650.0982,0
1251.178,-418.18585,7
-2046.3279,-733.04333,0
-1298.0735,-67.70117,7
-1920.5386,-323.8985,0
-2236.4495,-377.08276,0
-2557.3062,-509.86075,0
129.25,461.7348,7
-1360.7408,-540.70496,0
10544.809,1473.4985,5
443.46362,770.36334,7
-2833.666,-649.6407,0
-2211.2249,-338.29236,0
-2888.256,-672.234,0
-855.71436,-315.7165,7
-1872.6295,-569.3374,0
-2470.0847,-462.26022,0
2404.4333,908.7448,3
2340.3123,4359.5728,3
-1231.2582,-487.40994,0
-1745.74,-498.20776,0
-2893.1838,-681.41296,0
4540.198,-176.17584,3
-983.7693,37.851013,7
3825.5764,1062.9421,3
-124.694336,323.56097,7
-2662.5742,-560.8834,0
3028.1501,929.9963,3
1444.1721,2091.6213,3
-2880.967,-661.4696,0
-1596.6012,-615.24133,0
4592.2236,1461.2769,3
-2364.7207,-445.91208,0
-2149.1365,-364.1923,0
415.7527,437.22137,7
-2738.407,-602.6646,0
-1964.5481,-284.36658,0
32579.932,-2539.6904,6
-229.32935,290.69232,7
861.645,-236.04456,7
-1043.0093,32.565674,7
-2862.53,-661.12427,0
-1777.2155,-271.3896,0
5051.449,1371.0137,3
-1797.8099,-207.00977,0
-2714.8528,-597.21497,0
1032.032,1226.3066,3
279.28833,448.60492,7
6121.658,1108.7698,5
-1738.4534,-100.665344,0
-2065.558,-485.1999,0
4948.745,1196.9678,3
608.76587,-69.36456,7
-2836.4219,-653.1595,0
-2824.2659,-653.6033,0
-741.6638,199.88654,7
-2349.9575,-428.4875,0
-2803.5002,-661.88525,0
1220.8689,1553.2568,3
-1224.8351,-406.0451,0
654.85986,383.59967,7
-2770.2263,-618.6499,0
1020.79126,572.47894,7
-318.56665,288.43646,7
-2562.27,-594.5742,0
-2387.0906,-779.10803,0
-1189.6454,-11.152527,7
-1717.0686,-291.7657,0
-2770.4424,-624.7407,0
-2050.956,-322.93628,0
-2086.3584,-356.55527,0
5340.329,1240.8987,5
-2821.2495,-694.0067,0
-822.8838,126.57367,7
125.842285,291.01398,7
-2722.928,-606.84174,0
-1406.7307,-564.9876,0
-2683.4148,-578.07874,0
-2836.4463,-663.3072,0
-1334.8647,-494.94037,0
-2413.819,-662.4907,0
3405.1487,1077.9602,3
2398.3665,848.7364,3
-2830.0083,-671.8248,0
-746.39746,-586.92004,7
888.6201,57.490112,7
-2406.5923,-672.1253,0
-1720.3646,-653.3594,0
10162.723,1913.3081,5
2525.4275,4432.1724,3
-2855.8992,-673.68994,0
1797.8176,705.4454,3
-1533.0115,-588.3477,0
97.50391,322.31195,7
-2543.3132,-616.7869,0
-2131.238,-346.41458,0
245.32153,45.331238,7
-1770.4165,-227.87817,0
-2087.0156,-379.87936,0
-656.1128,214.14899,7
-1382.9047,-168.82788,0
-1519.1405,-146.27527,0
-2132.2507,-421.72336,0
-1698.422,-650.6801,0
8048.128,1374.5056,5
-1790.6758,-247.23828,0
-1358.9265,-85.96387,0
21717.047,-1426.8098,1
-2861.7969,-677.6122,0
5081.794,1158.7295,3
-1846.923,-559.2715,0
8852.296,1726.4907,5
-2824.797,-636.1147,0
657.82886,-254.79315,7
17035.578,-636.9845,1
1817.4182,2424.972,3
-2291.4521,-784.26605,0
3918.3923,1017.5098,3
-2025.913,-280.0091,0
-2747.642,-607.94366,0
6687.6465,1433.5352,5
-2854.3074,-665.85596,0
-1651.7317,-477.46335,0
-2329.8398,-455.04193,0
-2458.495,-455.44604,0
-2582.6807,-534.3104,0
-2444.7444,-448.03525,0
765.8721,1044.6746,7
-2546.4812,-627.3529,0
-2605.9565,-578.5625,0
-2465.3105,-504.06537,0
-2800.8953,-644.03467,0
80.38721,433.95416,7
-2111.4756,-555.54395,0
1636.4099,704.5639,3
-400.20044,208.06464,7
-2067.1387,-357.37424,0
-1268.5486,-32.866882,7
-915.4507,-363.81348,7
971.8933,-356.38397,7
2452.5725,4441.8945,3
-1280.6439,-12.03302,7
-2411.104,-478.33896,0
-854.0281,-182.3501,7
1442.4617,2449.0745,3
893.65405,1422.8337,3
2769.5706,963.1318,3
5017.455,1022.86664,3
-2835.0132,-641.20355,0
1190.0505,380.95514,3
-2454.33,-505.26346,0
3241.1252,732.65265,3
982.7019,1522.0923,3
1918.6833,3289.1414,3
-683.3589,90.06598,7
-2433.9631,-515.50836,0
1804.7625,2762.2144,3
-2881.0269,-681.8508,0
-1620.1818,-161.42432,0
-2873.5566,-675.2232,0
2671.8943,5277.9653,3
-2078.4258,-327.55402,0
3302.2937,918.24335,3
-2905.1458,-680.02765,0
802.1426,-393.30792,7
-1772.2384,-181.59497,0
-2815.5984,-641.0751,0
-1147.3798,-44.192383,7
-503.74707,-55.54669,7
301.2705,516.6473,7
-314.14258,194.68817,7
-1505.7677,-70.39191,0
-1241.9037,22.948608,7
5960.878,1316.8999,5
-572.09937,-150.86151,7
-2245.1475,-399.80594,0
-2293.8394,-418.47403,0
1717.2498,2548.3713,3
-2357.9214,-467.69272,0
1336.1355,763.5081,3
7731.5723,1559.2664,5
-1150.6459,-20.101624,7
166.75708,266.3814,7
-2315.465,-761.00183,0
2414.2869,4489.466,3
-2846.2388,-656.27954,0
-2229.4282,-758.10803,0
-1039.1101,26.628967,7
-1656.3507,-123.479126,0
-598.64844,19.831482,7
-751.4165,-256.3122,7
2238.1125,903.7684,3
-1848.0929,-298.79797,0
-2909.0623,-679.2047,0
-2674.2449,-593.2223,0
-2255.9863,-417.9913,0
-1701.7722,-226.52277,0
-2035.0859,-264.88916,0
-315.7881,362.40558,7
-1602.2931,-148.70117,0
-2451.114,-479.38574,0
-2121.6978,-369.77246,0
-1914.6263,-707.77466,0
-2860.204,-669.77234,0
-1710.717,-461.4201,0
-2694.0635,-595.35516,0
-2837.599,-653.9256,0
-159.4585,-339.8385,7
958.3469,1358.6641,3
-1379.7721,-429.67584,0
3819.5208,1198.9048,3
-2686.9766,-716.18494,0
-2519.1777,-482.90897,0
-1327.0912,-64.87671,7
4139.6533,966.4295,3
2994.008,922.6827,3
-1043.3313,56.091675,7
4597.702,1131.6145,3
2186.8875,762.1104,3
-2581.3486,-547.8436,0
-2380.0212,-511.18747,0
20951.367,505.28888,1
-130.00513,382.81598,7
-1583.4164,-131.13739,0
-2684.675,-604.3872,0
-510.65967,-586.81036,7
-2111.1252,-699.48334,0
-362.7002,-556.6935,7
-1182.772,-7.461914,7
-2808.1255,-634.4267,0
-1162.3234,73.118835,7
-2905.1611,-685.12665,0
-2471.936,-491.45825,0
-324.44995,-167.46393,7
-857.45044,-279.65808,7
11833.489,1668.7937,5
-1428.7755,-562.53796,0
-1253.9681,119.27557,7
-1955.9883,-307.52838,0
-424.15137,112.980286,7
-1682.0786,-199.90155,0
-262.0227,-4.699585,7
3062.2234,1042.4758,3
-1802.9642,-162.04187,0
-2611.299,-529.5141,0
-953.9343,-538.59705,7
453.55566,-356.19424,7
-1600.5099,-139.94946,0
-2068.0332,-522.52576,0
-1786.6151,-202.1289,0
-2785.5388,-623.70264,0
-2660.683,-712.3244,0
7478.55,-329.20435,5
-2627.7566,-525.1261,0
-1522.431,-132.33203,0
1749.6643,2593.8494,3
535.1345,747.64984,7
-2011.7766,-597.21454,0
-1862.561,-219.32385,0
1157.7883,413.0197,3
-504.89282,154.83282,7
-2152.6294,-351.25278,0
-1721.4974,-641.84985,0
-1083.7275,58.15747,7
-2300.1968,-444.75223,0
-1839.4424,-226.08545,0
-2862.945,-668.19507,0
-2291.8474,-408.6653,0
1905.01,3049.0247,3
3035.2273,804.1152,3
-2792.539,-668.212,0
879.57495,374.6175,7
-2906.3228,-680.79376,0
812.3269,576.028,7
-2462.797,-451.50476,0
3429.1736,462.8449,3
-2716.8335,-601.9572,0
-484.35278,-114.64429,7
15195.016,1825.7068,1
-2820.0554,-688.12976,0
11073.54,1539.5234,5
-2183.5808,-794.9371,0
-873.2256,-437.67755,7
-2400.906,-478.3698,0
-2799.1228,-640.3434,0
-1819.537,-193.40308,0
-2133.5945,-347.96155,0
-2880.8286,-680.87683,0
5254.3555,1149.251,5
-742.61426,-276.47394,7
-2720.2927,-578.799,0
18748.76,1341.5332,1
-2389.0852,-460.36877,0
-548.9546,160.72571,7
-486.05103,-109.19708,7
-1469.8414,-189.88544,0
-2903.5996,-687.48773,0
203.03589,460.03217,7
16710.816,-567.96704,1
1856.2664,772.15607,3
-1541.9825,-600.75354,0
-2722.1777,-618.21875,0
-2853.171,-680.34247,0
-2060.4329,-344.46265,0
-2397.2632,-505.64703,0
844.3213,1313.4294,3
-2215.8687,-381.25458,0
-1228.0006,16.03955,7
2810.03,981.47723,3
-2434.6235,-473.561,0
2499.7415,971.0412,3
-2323.162,-452.30466,0
-800.81616,-281.96423,7
-2904.3806,-686.3087,0
6302.039,1740.522,5
5672.836,1009.1103,5
-781.19946,160.9906,7
4933.836,28.55542,3
-2306.3333,-399.6031,0
-2868.2273,-664.0577,0
-2159.9377,-563.03406,0
2663.036,4711.3555,3
861.87646,1138.4412,3
-2176.2734,-387.27567,0
